starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	0
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	0
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	0
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	0
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	0	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	0
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	0	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	0	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	0
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	0
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	0	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	0
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	0
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	0
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	0	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	0
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	0
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	0	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	0	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	0	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	0
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	0
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	0	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	0
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	0
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	0	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	0	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	0	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	0	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	0
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	0
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	0
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	0
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	0	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	0	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	0
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	0
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	0	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:34 2017	1492577794	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:36 2017	1492577796	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:38 2017	1492577798	1	1	2	1
Wed Apr 19 06:56:35 2017	1492577795	0	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:37 2017	1492577797	1	1	2	1
Wed Apr 19 06:56:39 2017	1492577799	1	1	2	1
